release_group_name,release_count,first_release_date_year,artist_position,mbid,primary_type_name,secondary_type_name,dz_artist_id,dz_name,sc_artist_id
Boys Boys Boys,2,2009,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Tout a changé,1,2020,4,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Recovery (Chopped Not Slopped by OG Ron C),1,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Remix,13,Eminem,57633
Global Warning,1,NA,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Comme d'hab,1,2015,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
LA JANAZA D'UN FRÈRE / 93 BPM,1,2025,0,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,Single,,292949,Dinos,1136202
Tu la love,1,2014,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Believer (live in Vegas),2,2023,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Live,416239,Imagine Dragons,1188385
Olyside,1,2016,0,66ffca84-c76f-416b-9371-89ccb7bb9da6,EP,Mixtape/Street,4986771,OBOY,5686598
Lego House,8,2011,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Viva La Vida / X&Y,1,2010,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Floating Through Space (Hex & Sia in Space mix),2,2021,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Courage to Change (from the original motion picture “Music”),2,2020,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
"2011-11-02: E-Werk, Cologne, Germany",1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
R.A.S.,1,2022,1,ee5acbd5-d291-4fe1-a06a-88060b131b77,Single,,604107,SDM,5583003
"2012-09-06: Malieveld, The Hague, Netherlands",2,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Le revers de la médaille,2,2018,0,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,Album,,9930130,Djadja & Dinaz,3864820
SPA,1,2026,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
I See Fire (Gestört aber GeiL remix),1,NA,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Other,DJ-mix,384236,Ed Sheeran,860349
Yoü and I (The Remixes),1,2011,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Coloratura,1,2021,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Je trouve pas le sommeil,1,2014,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Album,,1191615,Jul,2265158
Deezer Sessions,1,2021,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,Live,384236,Ed Sheeran,860349
Good Girl Going Bad Mixtape,1,NA,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Mixtape/Street,564,Rihanna,520084
あなたがいる限り 〜A WORLD TO BELIEVE IN〜,2,2008,1,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Bad Habits (Joel Corry remix),2,2021,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
Azizam,5,2025,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Cleanin’ Out My Closet,4,2002,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Ma che beauté,1,2018,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Talk That Talk,25,2011,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,,564,Rihanna,520084
"2019-11-23: The Citadel, Amman, Jordan",1,2019,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Music to Be Murdered By,27,2020,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
"2009-07-19: Stripped Acoustic Session, Capitol Records Studio, Hollywood, CA, USA",1,2009,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
I Don’t Wanna Wait,2,2024,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Rihanna 777 Documentary... 7Countries7Days7Shows,1,2013,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Live,564,Rihanna,520084
Quand la musique est bonne,1,2013,1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Assurance vie,1,2019,0,9ff87295-bdfc-46fc-b605-456cc39d84ca,Single,,259729,Alonzo,627192
En ville,1,2021,1,ee5acbd5-d291-4fe1-a06a-88060b131b77,Single,,604107,SDM,5583003
To Love You More,3,1995,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Baby When the Light,4,2007,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Last Dance (Trader Gold remix),1,2016,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Born This Way: The Remix,8,2011,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Remix,75491,Lady Gaga,522177
One of the Girls / Popular,2,2024,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Soundtrack,4050205,The Weeknd,856411
Best Life,1,2021,0,ce155ad5-afc8-4398-bf38-c99f02cd0814,Album,,4842061,Naps,3690398
Tue ça,1,2021,0,52315221-8b06-4fb1-bfd3-16057aa4f9e1,Single,,14621667,Koba LaD,4814922
Featured Live Recordings,1,2009,0,847e8a0c-cc20-4213-9e16-975515c2a926,EP,Compilation,198,Céline Dion,60087
Sapphire,2,2025,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
Cold Heart Remixes,1,2021,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Don’t Start Now (live in L.A. remix),2,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
TRAP$TAR 2,1,2019,0,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Album,Mixtape/Street,455796,Leto,5468234
000$,1,2017,0,d6f204c1-ea79-4ad0-bac3-862faad14130,Album,,7365500,Josman,4816066
Super Bowl LVII Halftime Show,1,2023,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Live,564,Rihanna,520084
0.9,2,2008,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Album,,390,Booba,522394
Black Album,1,2018,0,d721866d-5640-44ee-87f7-23dd062abd8a,Album,,1412564,Nekfeu,900257
Beautiful People (Jack Wins remix),1,2019,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
The Power of Celine: An Exclusive Sampler,2,1998,0,847e8a0c-cc20-4213-9e16-975515c2a926,EP,Compilation,198,Céline Dion,60087
The Girl You Lost,1,2008,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Riding on My Bike,1,2020,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Alchemy,1,2017,0,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,Album,Mixtape/Street,12526056,Tayc,5125715
True Colors,1,2019,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Anger Management 3: The Exclusive Shade 45 Mixtape,2,2005,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Drill Fr 5,1,2020,0,dae7d996-38fe-4578-bf75-1e2510f522bb,Single,,8873540,Gazo,5496198
One Kiss (ZHU remix),1,2018,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Saturday Church (Official Concept Album),1,2025,0,2f548675-008d-4332-876c-108b0c7ab9c5,Album,Soundtrack,3469,Sia,567274
You da One (Remixes),1,2011,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
She Knows (with Akon) [Per Pleks remix],1,2023,2,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Alo Alo,1,2025,1,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
NAUTILUS,2,2022,0,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,EP,,292949,Dinos,1136202
Best of Slim Shady,1,2003,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Pray for Me,6,2018,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Soundtrack,4050205,The Weeknd,856411
Hawái (remix),1,2020,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Best of the Early Years,1,1999,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
La zone,1,2020,0,ee5acbd5-d291-4fe1-a06a-88060b131b77,Single,,604107,SDM,5583003
Kiss and Make Up (remixes),1,2019,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Hasta la vista,1,2019,2,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
OKLM,1,2014,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
L’EAU (Part. II),1,2025,0,d6f204c1-ea79-4ad0-bac3-862faad14130,Single,,7365500,Josman,4816066
Charo Life,2,2015,0,e369e789-6f07-4ce8-a70f-e136bc57bf3b,Album,,5288900,Niska,4873189
I Can Imagine,1,2012,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Cyborg,2,2016,0,d721866d-5640-44ee-87f7-23dd062abd8a,Album,,1412564,Nekfeu,900257
Ray Liotta,1,2017,0,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,Single,,5111084,Lomepal,1180989
Dis-le moi,1,2024,1,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,Single,,12526056,Tayc,5125715
Imagine Dragons EP,1,2009,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,EP,,416239,Imagine Dragons,1188385
Born Yesterday,1,2021,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Crazy What Love Can Do (Remixes),3,2022,0,302bd7b9-d012-4360-897a-93b00c855680,EP,Remix,542,David Guetta,572836
The Singles 1999 - 2008,1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Rêves bizarres,1,2018,0,6cad3ce5-6380-4594-a8da-ae7d273b683d,Single,,259467,Orelsan,789245
MIRAGE,1,2023,3,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Aquanaute,2,2022,0,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,EP,,292949,Dinos,1136202
Psychanalyse avant l'album,1,2006,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Album,Mixtape/Street,13011,Soprano,627188
Multitude,8,2022,0,ab2528d9-719f-4261-8098-21849222a0f2,Album,,310260,Stromae,828329
Disturbia,6,2008,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Awake Tonight,2,2026,2,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
The Freestyle Manual,1,2006,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Everything Has Changed,4,2013,1,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Combien,1,2020,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Watch The Throne,1,2013,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
"2014‐03‐13: South by Southwest, Austin, TX, USA",1,2014,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Live,75491,Lady Gaga,522177
Rain on Me (Ralphi Rosario remix),2,2020,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Remix,75491,Lady Gaga,522177
Oui ou non,1,2019,0,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Single,,1042268,Angèle,4807932
Lust for Life (The Avener rework),3,2017,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Don’t Panic (live in Paris),1,2018,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Live,892,Coldplay,555560
Virus,2,2021,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Bloody Mary,8,2022,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Quitter / Just Rhymin’ With Proof,1,2000,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Just a Little More Love,6,2002,0,302bd7b9-d012-4360-897a-93b00c855680,Album,,542,David Guetta,572836
+,34,2011,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Album,,384236,Ed Sheeran,860349
Eyes Closed,2,2023,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Yamanaka,1,2022,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
One Kiss (remixes),4,2018,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Compilation,8706544,Dua Lipa,5250517
TOUCHÉ,1,2025,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
One Million Bullets,1,2015,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Bienvenue dans le Texas,1,2007,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Démons,1,2021,0,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Single,,1042268,Angèle,4807932
NOTRE DAME,1,2024,0,dae7d996-38fe-4578-bf75-1e2510f522bb,Single,,8873540,Gazo,5496198
The Singles Collection,3,NA,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Compilation,564,Rihanna,520084
E.P. Live 2012,1,2012,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,EP,Live,13011,Soprano,627188
Shady Lane + Prank Phone Call,1,NA,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
In Your Eyes,1,2020,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Mon amour,1,2016,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
"2014‐04‐04: Roseland Ballroom: New York, NY, USA",1,2014,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Live,75491,Lady Gaga,522177
Where Does My Heart Beat Now,1,1990,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Loup-garou,1,2018,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Blue Eyes,1,2003,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
The French Love Album,1,2004,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Up&Up,1,2016,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Gaza,1,2023,0,da04991d-8e8a-43be-9892-1e6342a77410,Single,,1519461,PNL,1936284
Dawn FM (Chopped Not Slopped By DJ Candlestick),1,2022,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Remix,4050205,The Weeknd,856411
Gimme Love (Sofiane Pamart Remix),1,2023,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Radioactive,4,2012,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,,416239,Imagine Dragons,1188385
Temps mort,2,2002,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Album,,390,Booba,522394
Crew Love (Star Slinger's Jersey Refix),1,2012,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Dynamite (remixes),1,2022,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Follow You / Cutthroat,3,2021,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,,416239,Imagine Dragons,1188385
Paradise (Synchronice remix),1,2011,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
Heaven or Las Vegas,1,2011,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Mixtape/Street,4050205,The Weeknd,856411
Stay / Money,1,2004,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Liens du 100,2,2022,0,ee5acbd5-d291-4fe1-a06a-88060b131b77,Album,,604107,SDM,5583003
Disease (The Antidote live),3,2024,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Live,75491,Lady Gaga,522177
Destinée,1,2002,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Immaculate Collection,1,NA,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Golden,1,2015,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
After After Before,1,2006,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Cœur blanc,2,2022,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Album,,1191615,Jul,2265158
Hey Boy! (The Remixes),1,2021,0,2f548675-008d-4332-876c-108b0c7ab9c5,EP,Soundtrack,3469,Sia,567274
C’mon Let Me Ride,1,2012,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
CHROME,1,2024,0,71ff695e-896a-4043-aea4-93eadde08d09,Single,,9197980,Damso,4289606
TRAP$TAR 3,1,2023,0,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Album,Mixtape/Street,455796,Leto,5468234
2U (Seeb Remix),1,2017,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
STUNTMEN (version single),1,2021,0,b04c952c-16c4-41ad-bd62-ace5047cdf6e,Single,,4510044,Laylow,4289648
Mélo,2,2022,0,2bd0c272-dd22-4395-8381-18fa2fa59f1e,Album,,13918545,Tiakola,5061175
Miracle,10,2004,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,,198,Céline Dion,60087
Elastic Heart,1,2013,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
Earned It (Rumworld Slowed + Reverb edit),1,2019,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Lying Down,1,2019,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Guts Over Fear,1,2014,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Think of Me,2,2025,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
I’m Your Angel,5,1998,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
4 Juin 2022,1,2022,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Save Me Tonight (Arno Cost + Norman Doray remix),3,2026,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Sans attendre,8,2012,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,,198,Céline Dion,60087
Can't Feel My Face (Martin Garrix remix),1,2015,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Houdini,5,2024,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Rockstar,1,2013,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,DJ-mix,564,Rihanna,520084
Beautiful People (Miss Monique remix),1,2025,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Tomorrow Can Wait (Tocadisco Evil Mix),1,2008,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Your Love,1,2018,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Ring the Alarm,1,2019,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Hits and Unreleased,1,2002,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Without You,8,2011,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Let’s Love (David Guetta & MORTEN Future Rave Remix),1,2020,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Don't Stop the Music,1,2007,0,73e5e69d-3554-40d8-8516-00cb38737a1c,EP,,564,Rihanna,520084
Hallucinate,1,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,,8706544,Dua Lipa,5250517
"The Unreleased, Hits & Features",1,2009,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,DJ-mix,13,Eminem,57633
Remember (Dubdogz remix),1,2021,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Commando,3,2017,0,e369e789-6f07-4ce8-a70f-e136bc57bf3b,Album,,5288900,Niska,4873189
The Recovery,1,2009,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,,Mixtape/Street,13,Eminem,57633
Bar Shots,1,2006,2,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
Elle te balade,1,2016,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Flying on My Own (live from Las Vegas),1,2019,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,Live,198,Céline Dion,60087
Wonderful,2,2015,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Je me sens seul,1,2021,6,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Magic,2,2014,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Dirty Sexy Money (remixes),1,2017,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Solsbury Hill,1,2025,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
S.O.S. (Mixes),1,2006,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
Psycho,1,2000,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Illusion (Honey Dijon remix),2,2024,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
The Hills (remixes),3,2015,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Briller,1,2021,1,9ff87295-bdfc-46fc-b605-456cc39d84ca,Single,,259729,Alonzo,627192
One Life,1,2019,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Live,384236,Ed Sheeran,860349
This Is Acting,17,2016,0,2f548675-008d-4332-876c-108b0c7ab9c5,Album,,3469,Sia,567274
Spotify Session,1,2011,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,,384236,Ed Sheeran,860349
Futur,5,2012,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Album,,390,Booba,522394
G700,1,2022,1,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,Single,,4803754,Dadju,4884911
Gispy King Kong,1,2011,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
LA VIE CONTINUE,3,2024,0,74def643-c770-470d-a0b5-21c0fa60069e,Album,,4448630,Maes,5278902
Night in Detroit,2,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
The Storm (BET Cypher),1,2017,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Fais le Moonwalk,1,2015,2,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
911 (WEISS remix),2,2020,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Remix,75491,Lady Gaga,522177
So Far Away,1,2017,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Walk on Water,2,2017,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Inceste,1,2020,0,dae7d996-38fe-4578-bf75-1e2510f522bb,Single,,8873540,Gazo,5496198
Forever,2,2009,3,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
The AOL Sessions,1,2009,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,EP,Live,75491,Lady Gaga,522177
Sweet Sounds of Heaven,4,2023,1,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Live,75491,Lady Gaga,522177
"Higher Power (live at the BRIT Awards, London 2021)",1,2021,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Live,892,Coldplay,555560
I Don't Care,2,2019,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Foolish Pride,1,1988,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Trop Beau (Emma Péters Cover & Crisologo remix),1,2019,0,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,Single,Remix,5111084,Lomepal,1180989
Here I Am (from the Dumplin’ original motion picture soundtrack),1,2018,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
Freestyles 2,1,2001,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
GOAT,2,2024,1,e369e789-6f07-4ce8-a70f-e136bc57bf3b,Album,,5288900,Niska,4873189
Dernier métro,1,2020,1,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
One Kiss (Oliver Heldens remix),3,2018,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Be the One EP,4,2016,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,EP,,8706544,Dua Lipa,5250517
Smack That,6,2006,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Return of the Psycho,1,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
Believer (Kaskade remix),1,2017,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Remix,416239,Imagine Dragons,1188385
Gangsta et célèbre,1,2024,1,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Single,,455796,Leto,5468234
Memories / Sexy Bitch,2,2009,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
