hashed_id,profession_declaree,profession_recode
613f8cbe809c2734f8dc4720fe6ff1a8b1a4fad612588c1e0bf91d08d186141a,Caissier de la comptabilité,Caissier de la comptabilité
699213b3cdca5a648b99a0d8fb58faaec609247fb265168855d4693c01072fb3,Auxiliaire petite enfance,Auxiliaire petite enfance
bd3825429d194bc3220e4b6cad4f6c1e47b646a7bac8f423b4b55b89682a84db,Doctorant contractuel,Doctorant contractuel
9181fda909b944cbda8897896d6af2355c44482654d3a5f4dece369a899f5767,Fonctionnaire territorial,NA
2635faf5c6424e02f35884a91ca9b68d0ade362b94a702c787ade51f5edaad2a,Représentant de commerce,Représentant en services aux entreprises
148869fb92b7fcf6aa023e550e6feba5a2733d3ec456d1cbaf5fb81849416f50,Ingénieure agronome,Ingénieure agronome
f918f670d3dfa7e162b7f08ea4fe5078559f29c9a9a31ad76014562f780f4ca2,Enseignant chercheur (professeur des universités),Enseignant chercheur (professeur des universités)
500877b3486ce895e71fcf81354e37a1f3345d07a185dfe701349aa5f09722e9,Aide soignante,Aide-soignante
ea3766fcfa873b720c3985571f488e15cc3ff2cff518cf07fd95d66610e3ab6a,Chargée de mission des services administratifs,Chargée de mission des services administratifs
6f8f3c3bd1a7575ebe9d8a4c8746adaf613c6f169a667c2ffd2b98f53409d8c6,Soignante,Aide-soignante
687a124be1cd94c10185d5415afeebdb771b882f19257fdb9dc8d4da09a16b1f,Chargé qualité client,Responsable qualité
cb8c31a962f022e2bc1093003cab206f2f05c49638f612afc62ea7966ebc5604,Directeur commercial,Directeur commercial
30c732e791ee1bb878632a641989ec2485d1d386d11ac6a16fc37c4030180b47,Consultant associé conseil aux entreprises,Consultant associé conseil aux entreprises
2ab634addedaa1f5ff12f0825576884c2819dceffea5d1b5dce83ec3f7c35e0a,Artisan paysagiste,Artisan paysagiste
8f0bea5a55a6fba257e42088331aaaf91ca3c644951377e8167589580087cb57,Ingénieur d'exploitation industrielle,Ingénieur d'exploitation industrielle
8bd081a69282c8ec59f8a6996b0a36607c6e3ecab85e09264789b9616ffa0bdc,Conseiller commercial en téléphonie,Conseiller commercial en téléphonie
f71d94fdb037345d4f8bb57dc29d4afe7903e5ae1441f96230c221f2a6ca4f09,Doctorante contractuelle enseignante en psychologie,Doctorante contractuelle enseignante
178587840173e65a813093aee6076a76991258dbda1a07191c14d6907cadc896,Haute fonctionnaire (État),Haute fonctionnaire (État)
1e7bf8c08c8b799edebdb8bbf1e4256e7d316735132c4c264b330b12cd4e8e36,Conducteur routier,Conducteur routier
0a9edf339551a65017dc51ec934fb469b334be325bf974e2cd1731a65c2363b2,Enseignante en école maternelle,Enseignante contractuelle en école maternelle
ce5ee7093b54c8cd67f2d50c3bcd4633e09df4425122856563f5c0e77ca0339d,Officier pilote de ligne (OPL),Officier pilote de ligne (OPL)
bf462f94b3cb4a06cea452af05b0c2d26495f5d09d83a8443a43561af041dccc,Attaché technico-commercial (vente de biens aux entreprises),Attaché technico-commercial (vente de biens aux entreprises)
16d28fa293d930a3acc34b39d6b831cdef739aad8551c9ef8fddcfdb26ecb667,Chef de bureau,NA
bbe23e8f3f7a1c297f35f8218d7722d8308250d6d182d2d99c9a8c0c80879e06,Apprentie fleuriste,Vendeur de fleurs
340eeba2f8333a642c31e594ddc7a0aac16e161c1a5a370e3810937e582f0de7,Chargé de recherche publique (chercheur),Chargé de recherche publique (chercheur)
e4cc659ed5c0abdf4f0b614b2ffc8d4c01ea3cea754a513bd14b4704fa886613,Sage femme,Sage-femme
e21b30bde78615072b8f19e3ccf3b1046c3e28687ed0b0e0c264a25f88db1650,Éducatrice de jeunes enfants (EJE),Éducatrice de jeunes enfants (EJE)
f32292df7a41e850132b134b7efbe915f7bf2b6fd45895a4709489089135348c,directeur délégué aux formations professionnelles (lycée),Directeur d'établissement d'enseignement (lycée)
410b08a3525edd0463267a2b001b3056c3cc5659988b79b7299aca35349ecdd9,Consultant associé conseil aux entreprises,Consultant associé conseil aux entreprises
50b8c3c5c9e023b13b0f00e6388a1ffae1df0b37fd0470570b5844eca1553b64,Fonctionnaire territorial,NA
0588c07fc550e7ba4c4e079bfc1eb4cfccedfe04b37dbaef08245f728469ef43,Etancheur,Étancheur
f044301444e7b43e0dc22f9f4363716ba3e6f698e0c6f176d0774a15604a7f39,Sncf,NA
d2b2853ae89d6eed9ce4b7d428f2ae9531635f95bf0cb8be84d71b7b325e8651,Jardinier paysagiste,Jardinier paysagiste
2461eb274f219d91a26b7d89e29c81a78bcb98239695c56489122dd8f1fca218,Agent administratif des collectivités territoriales,Agent administratif des collectivités territoriales
485af90f8eafa5a8ec752f248bd23bc5927201225d51b941274bd0b6271542a8,Ingénieur motoriste,Ingénieur motoriste
75f4b8ef4b55ae7fbfd66af4fb9587e5e81a2f084ca227c8c51e33447148d564,Cadre dirigeant d'entreprise industrielle,Cadre dirigeant d'entreprise industrielle
f8b1e0b4f537647b3fbedf5f9776ace06318f59de428c14f69d57cdd6b3e7cb7,docteur en pharmacie,Pharmacien
6cc3ebf34fb3dc60238ec3086ccb4d8d2e25ab25b8fc1ced93c30859f9e2c356,Sage femme,Sage-femme
67b1a2d464fc9e69c58d89eaf5484f958b5844ddf8772e9885b70a3996051006,Responsable de fabrication industrielle,Responsable de fabrication industrielle
701749b0df6807e1cdeb04255d32a596d30fa42dbca5524d2fcdabb262338228,….,….
287aa22770ed74ea46f293a5a267a8aa7d37edbab50fae6fb4ed9088d3a1c2a6,Ingénieur développement informatique,Ingénieur développement informatique
f0f56f0ef45a56c6614931a7242a5d51819337a20f56130ab41cab65b566b61d,Gérant de société,Gérant de société de transport
9a30ef2a45e3bec115c0a33e3cf26a2a20526836e9923a9a5dc2a5cdd152228c,"Chauffeur de bus, de car","Chauffeur de bus, de car"
f561383d9aed92764a25fce4e2f65ea287f9fd94e304623275180306e48166d7,ingenieur,NA
7bc853188159378e2f4d0f72f60a902862375ec0b7c7b3d43e2dcec75f6e8a3f,Ingénieur d'études de l'industrie,Ingénieur d'études de l'industrie
7944cf57fceb1f99cdd7b3ffd63bb5fb618d0b59bc5b354edadd4aa2fab88612,Responsable de l'exploitation,Responsable de l'exploitation des ventes
2a895de076a36ac8ad9370fa4c746ee1ddb1f22218d300fe4583c561a7948d16,Chef d'établissement d'enseignement secondaire,Chef d'établissement d'enseignement secondaire
0739f525255eb7d9d41409cf232209e7156195e1df2af7c4dc78780bd2f9df23,Agent de sécurité,Agent de sécurité
233219d3008260e4b624390bd1438303062ef841e5b32f92557806fb52591d23,Développeur informatique,Développeur en informatique
dd9d75b5470a84b77833211aa71448484fa843862cff9113fd4f1bf3849a174f,Assistante maternelle agréée,Assistante maternelle agréée
6804de3728641f66c088e092a779b7c7bbcd72d7e91b02911e6b84e583aba32c,Automaticien,Automaticien
a4c492462f964a9c0180cc389494c8710cd6fea919fb6a7d0d6d5602e748ec4e,Chef d'entreprise de production industrielle,Chef d'entreprise de l'industrie
716311e9981989bdf8e4b0d38be3b437149d06f3647b20c2015505f78f9c07cf,Cadre technique de la banque,Cadre technique de la banque
b1f989c3f9e82bba07dde188c1ddbc83ad86002037ed4b008198f2f1a8c1f1db,Prof,Enseignant certifié en collège
0f08ece6fe46247b8fcb417ccd189fb5f438ec6e6abc5755204f4b57fb823a14,Stagiaire urbaniste,Urbaniste
69d380e886e7c54ef3e257f8a8a93997232920dc31a9700fbf51b34605c588ef,Ambulancier urgentiste,Ambulancier urgentiste
a9d8a55749b15b08b2af6bab1ec59773f90db8e62e2d0c5c63ca9bbf9c5f3946,Chargée de rédaction (journaliste),Chargée de rédaction (journaliste)
331b0474a401975d90ff63a9329d2a44581851559721dd98ae92d6c4be05006b,Product manager,Product manager
5be383c2c091e986c572931204e9d50faf09a9df04406c8b4b4e9ea5e29de718,Responsable marketing,Responsable marketing
2eaaf4792b5e0825128b0083c59613e6a0e34158b02bcea77bd876fbba0da9e5,Conducteur routier,Conducteur routier
b7e6e5a21cda7d17b537a9400b4233dfef573e7fa80bac38e60309f4b985c1c6,Ingénieur commercial,Ingénieur commercial
80636783dc2a482d7d05ea172ce0cdbdb14b166a0aed5e04118b0459a60fede3,Tourneur outilleur,Tourneur outilleur
d308544507c83a55109d0a0c9011cedf1520c76b62438e0e42687d848928606c,"Éditrice (littéraire, numérique, disques, jeux, etc.)","Éditrice (littéraire, numérique, disques, jeux, etc.)"
151eb22ca7c577d42340e37867e9b3ce696397e31b1133856d347eeb3a38d286,Technicien contrôle qualité,Technicien contrôle qualité
9cc9a0471fc98cd8f3ca41da17742435a51711b7974b965fcb589b35721a9c29,AED,Assistante d'éducation (AED)
94027370d20a76da1a89e26c7364e816b6dcb1046cf155eb357c2c442ea9e71b,ingenieur en biologie,Biologiste
54f6221ac44bc29c30162b24213af0ec261117fae060b611d2dc825f84d94c53,Informaticien programmeur,Informaticien programmeur
5806480ceb71737158af04d142a484be5054bc2335b3b43a01c019985e3e618c,Assistante de conservation du patrimoine et des bibliothèques,Assistante de conservation du patrimoine et des bibliothèques
f52f779b1434008259206654b37d41a1536cdc918a45d66e88ef34802cb6eba5,Dessinateur projeteur industriel,Dessinateur projeteur industriel
78f2e58f9156e06bdd2e0d98316a7c49be2d2ae3b6e8c627f5f6de7d7aab0a94,Vendeuse d'articles de sport,Vendeuse d'articles de sport
ed7c6ceebcf0327dbb1d882b602106aa6d353177104167d2e251381be68cd3a2,Étudiante,NA
a18c311fac32dde7d520b15f3f434a470e4e3ad0f5fa0b814c63c019ad1b637d,Responsable QHSE,Responsable qualité
27fbc431e4f6e0f9d08b733f758530b375290e9180221b2d0f7f41a259fdb140,Consultant associé conseil aux entreprises,Consultant associé conseil aux entreprises
ced274284f97b11385cfacb1a03b312b608a0b7a7bce567f3d70c2c1a392cb5f,Fonctionnaire,NA
008ef420cf9a7aac7a22646daae6c85f622681dcd50774f2ffcd5ddb4d3b4141,Informaticien analyste,Informaticien analyste
bf1f5a546a633aedcaf555781666be1c16517461af9cb835d289cfbe2958ad28,RESPONSABLE SAV,Technicien service après vente (SAV) informatique
d74def580f47f95a6a1953a5f2be5e2f05aadf4971c1e541862cb0886ca344be,Gestionnaire de patrimoine immobilier,Gestionnaire de patrimoine immobilier
366a94bf02963a9c29afe24439f32587cb481d21d9c1142bc3c3e0a13935c7a5,Agent de gestion de l'État,Agent de gestion de l'État
db0f1224d91eee353d8e4013cdcf057d42ca48ae80763c93dc53410e3bb2520e,Ingénieur recherche et développement (R&D) de l'industrie,Ingénieur recherche et développement (R&D) de l'industrie
b729b58d6504f68831140d998bbe46d4e5d3826fdcc9cceffcf8ebf443eee621,Directrice administrative et financière,Directrice administrative et financière
e63223fc010817d59236c31d7e2a58a9d3189d71df9783e8cc190f455f85f86b,Agricultrice en polyculture-élevage,Agricultrice en polyculture-élevage
f9f3bd6db89de8d0bd32feae6a694eb5a245820780764f825cc8aa1b21191a8a,Agent de quai (transport ferroviaire),Agent de quai (transport ferroviaire)
83e2aed93f6f1f1b26cb93fe018ef2f088cb33cb3a230e16948041d74eb7e028,Enseignante certifiée en collège,Enseignante certifiée en collège
bfc5b48058cf03891815b255b067a2bdf1010c07458b2461ac085a0b1aa9513b,Réceptionnaire de l'hôtellerie,Réceptionnaire de l'hôtellerie
5b1e17630d46a56d381559fd0a3a78ce3ed7c4b0c23578c83f3db4f78c4e5c6b,Employé polyvalent du commerce,Employé polyvalent du commerce
8b682e2f2af2bec8a04174206fdcd12813f1d00af4b915057af561f35a6e7126,Salariée,NA
e205fd57ac8639a52a118f833b04c6825d574e122c41aa4fc9f55e6a71c5bde1,Éducatrice spécialisée,Éducatrice spécialisée
a47e2ec68244819f5bce8f668eacb81cfaf2d802bff264694fe099fb7247e97b,Vendeur en électroménager,Vendeur en électroménager
7e21308830fa9ed8880c728c591ff8b35478b630debeb3df871dc358d93356bc,Responsable Trafic (pub digitale),Responsable communication digitale
7b304becfaaac07eda5e778df81efb95fcd031e0dbb669afbd38658b9ef7402b,Vendeuse de biens pour le foyer,Vendeuse de biens pour le foyer
2614131bf47c1d75e2c0465caca8f6d344515f8e9156d0a329ffb414f597b8ec,Artisan charpentier,Artisan charpentier
e11092a99a6304ea5cbc4b5a5230a4ebe66f52084eff9b2c7167ee360790d12f,Usineur,Usineur
6c4d2cc3908be728b393a05b41b62415798a6a0a7615e343f9b896580b4f8c41,Militaire du rang,Militaire du rang
75881052eeb7c8872ce081b8ac10e34be0cbbaefaf0b8363466b6a259cd6c68c,Employée de rayon,Employée de rayon
882695023d04b11f04282fe00b73d28557ee869875320388701e1b4d102a4be7,Voiturier bagagiste,Bagagiste
8b76ef275f1c0003ee2b5dd4f2f5c462f5ffce299b35f20ffd04e6830ac02399,Conseillère de vente,Conseillère clientèle du commerce
ed42c2551f3ee9b64c0525a85c4b3cac94d6576501704dc1adceb00bd8ab00e8,Customer account manager,Directeur de clientèle
2ff78b14cc4d9c34e44c29e16087dc7590ea46f3a1024c2f8a445cb7579400cf,Enseignant certifié en collège,Enseignant certifié en collège
9d46008e857ef2c37241136fd1ecb5cb907ad42b28b4fa064f6d47a9dbaeb926,Avocat,Avocat
eba39e68e8e46bd7acdc2884fe13816d54492e2daa85b60f8dabb390853f1080,Cadre logistique,Cadre logistique
5e70e35abc167ff3afed8642a6c2049a510719c81f09feacf2b185a7ea026d7e,Professeure des écoles (PE),Professeure des écoles (PE)
d314a491989bb0c34a776a423f5a94b0fcef953d9dc8db1837c187151481c983,Postiere,Postier
80475ff48a0fe8d77668684de2a07b0f3c0158281ca69f33ff9ce21f3df1e398,Logisticien,Logisticien
0c497d6b1a80ce2f14d46b79cef75dca52667b4fadec1405fd04a9fd97de86d4,Enseignante titulaire en lycée (voie professionnelle),Enseignante titulaire en lycée (voie professionnelle)
d09765d6fc199025e310714bd4f5ff8740e1d6a86c18da9ff84ee00a3e1de26e,Électricien Domoticien,Technicien électricien
f3af9b7f12aa25040cf41c1251ee3e0b97865dbe556d14a9ba227764183c1470,Assistant de production audiovisuelle,Assistant de production audiovisuelle
def16652ffbe0c39c1b4e17f74c72e2b1a8c6c1086925bf3d0e382ce8b6c364a,Cadre,NA
304ec9ff0c422a721a06dc902909a4558752d6f0a6a3e1bedaba6692f9e4ee5f,Cadre dirigeante d'entreprise de services,Cadre dirigeante d'entreprise de services
3a44909ed995c3bef2ae8e419a554b1c6010274eea3451f15dc8776a12d3ced1,Responsable communication,Responsable communication
3bed1bd22cd5419d5f2b7cf8d871f7a2c2cb2b55f00f39e84aa91ef6b4807d7f,Accompagnateur touristique,Accompagnateur touristique
060b04f43dd36cf6a8b0fa9e8c01a6c705a8ed5f7633b0287ed3cb65f66d8adb,Médecin généraliste,Médecin généraliste
c4dafaba8e291d1f32e93483b18c7883f852e65ecc2b868af47d0c228576f4af,Enseignant certifié en collège,Enseignant certifié en collège
58d3a9901a0002f0de5480cf2db4ec59f50efbb5d8ae8624829e5ef02df34dd8,Assistante commerciale et administrative,Assistante commerciale et administrative
d1dc7fbe08e78c26e913fc7abcc521d0d79784adff73779921dc99606ceab8f3,Soudeur de l'industrie des métaux,Tourneur fraiseur de l'industrie des métaux
4b93c9d1ae33d467e504fbe86c4f888d266608f353dacedf1a93e42441f1805a,Artiste musicien,Artiste musicien
64f9d3cc1d699d4531de17099cc3df0eb68d36bee7c0f075c1732f7ec04892e5,data scientiste,Data scientist
5b23cfd431b506f00139f3495454bb8fc2704a50872692a77a0a852a0c5c4c1e,Analyste performance,Analyste informatique
ecbf7534813aa6ce69350cd50766607b4cd4034a4c9ea7bd12207b9a6e50be55,Gérant de commerce d'articles de sport,Gérant de commerce d'articles de sport
e8a5153e65d411cc8bb24c08236d0e92f55eec56094eee581603dce6ed7b3a2b,Assistante commerciale et administrative,Assistante commerciale et administrative
826cfb33c1f2081bb9683b64dd3e8c94cdf6e9145d2eedd1a7a1f15e8ec91edc,Vendeuse d'articles de puériculture,Vendeuse d'articles de puériculture
4e5d6ca210819fecffafc1b46b53a63aadc0605137eaa921ebd48a2958a69f24,Assistante commerciale,Assistante commerciale
90995b40feb00feb873e13140acdfefc19dd89e42b7b1b7efa4efa09bd3d3376,Webmaster,Webmaster
32de5abfe49599747c3a95264a5b250064c0ddda09799b3cf12ef65591e8f97a,Auxiliaire de vie à domicile,Auxiliaire de vie à domicile
9d1cd1fe024ef1bf794ddc8aad72f95a103ececdbeb1873b8a3a98623afc3db1,Directrice d'agence bancaire,Directrice d'agence bancaire
480567a2cd65c0ee548d1d568897f5c7c303cba0c475d081c9118a88527569e8,thesard,Doctorant contractuel enseignant
73d3667995e1696ec5890e979172bd3913128503becee36f9d7e37ec0a077ea4,Directrice des systèmes d'information (DSI),Directrice des systèmes d'information (DSI)
383e763ba6bdbf36ef78aa9dfbb2bb0ff05deafd4a79252585237b5631b35c99,Agent de maitrise,Agent de maîtrise administrative
0b00c42f8e983cf5cf0cc957732a812c252778d56786c385ba1be8882f5f397f,Cadre technique des assurances,Cadre technique des assurances
9f4f9d78df1b1b7520a3e24dd0d2844b06767b7d8888d9fa4c59506d973c6d85,Greffière,Greffière
ce4b59b5efcbdc1c9a9e962a58fd6ca535ab7f416c55df404abdea8091c5a51a,"Chef d'équipe logistique (magasinage, manutention)","Chef d'équipe logistique (magasinage, manutention)"
23b748316f229035013175881c47045c56fca1af5139aaaa8bf9b09badc65c40,Responsable d’affaires,Chargée d'affaires bancaires
047425cb1fc44b6000878580c8d1af89a377bd9b9aa18c85bc05eab76daa9adf,Directeur action culturelle,Chargée d'actions culturelles
b9aa8a182a4731d0738c4c140e3e5318acdc850eceb50f64c5779eb704d73d08,Chargée d'affaires commerciales,Chargée d'affaires commerciales
c19792faaf1a3abf8376ac33d257ba826fa81613c6178171e027ba24007d4c9e,Educateur sportif,Éducateur sportif
19d19b926ab9805dea3592f0a74a3517b07d7b881396bff3fe3ad3860aabe74b,Chef de projet informatique,Chef de projet informatique
a525a63d99025b2828e55fa086ee01218941150c96478ec08372b84ba36a2e9b,Technicien reseau,Chargée d'assistance réseaux télécoms
a857c72429130c57fc832e2e082120a88ef5ce3f305ba07f2e7912cea8e33087,Ingénieure sécurité environnement,Ingénieure sécurité environnement
61ddb06609000d8a43036d04638926f9095d751fe1894691225e78efd350549f,architecte,Architecte DPLG
cca208f3d0158f50be1c7f265e70c35993ca707f9b0e38b156ce4d23695d8c8d,Barman,Barman
b3a407e4606b75003700a08363b4aa8bf043277693a2eccdc3d01224e5066538,Ingénieure agronome,Ingénieure agronome
2b77f60288983e9553e71a9bc5744345572dac4b3addb72b8f17cfb36a1be711,Responsable commercial,Responsable commercial
feb0fb8ed225c742143a465db216d8fe56936d223bdf59890203cef9838d8ff7,Infirmier anesthésiste,Infirmier anesthésiste
354523ed2a2b19ae7993bdf8a288cec69e6cbdafc54303fb4db1d7dce2c66930,Cadre,NA
7575ac8df4a8c0c254900b08f1dc66c2e32774579374cd5a3431192d8e307c52,Data analyst,Data analyst
fadea34ddead6b5c4b8baee57186423e907637e10fd58c72595afacd04c018cd,Directeur commercial,Directeur commercial
316ad7ff965f1ef89ea6eb26da85e5bc3f2bc2a881a197e6fc646b1f8009c2f6,Dessinateur BTP,Dessinateur BTP
a665de897fe719e3ca4c33fbf00705f8988abf50f1b796ad7c31e22fbf450e35,PREPARATRICE EN PHARMACIE,Préparatrice en pharmacie
82e0f498540dd0598180bdbb15e269d62fe26db9be1912f14eeb9430735361ff,Assistante de direction d'entreprise,Assistante de direction d'entreprise
157686f197b31203ac7126afa4ea5410bebbbab3f3434cc42cef47afc4fc6108,Chef d'établissement d'enseignement secondaire,Chef d'établissement d'enseignement secondaire
3f800b728a9dab2585bcfc82d3ab13e5b396967d5087489befca69619d76eead,Enseignante chercheuse (maîtresse de conférence),Enseignante chercheuse (maîtresse de conférence)
2a7bdd2302f32f9d9e73edd3b4d02a1267d7cf55b3e1b3c365e74c9a274ca172,Assistante de direction d'entreprise,Assistante de direction d'entreprise
1e21b486d39ff13499b46f43f6bb8a62cb372cc500ece0286b5fd1a76c04902f,Courtier en assurances,Courtier en assurances
835ce57e8605a7271c4c62ced026d68003e61e6a4177cf00295bac4cf7cc763e,Expert en sécurité informatique (SSI),Expert en sécurité informatique (SSI)
2c98d498cbc4df36b29d1a262c148aa9ef9691fdc014af820ce1eec4c90b979c,Cadre dirigeant d'entreprise de services,Cadre dirigeant d'entreprise de services
5739ecd24a7bccf94a609d9f6dfac85c21afaef3aefc2169198710892db2804c,Transport,NA
1c64c173628078e5d3eafc585945773005be4aaca1ca3e74480226ac87addf0b,technicien structure,Technicien de banque
2e302a52b8f85bf1c1bd15f0e4bbb00cb1f4810d02ca3c322e8648ed65e815b4,Chef de projet informatique,Chef de projet informatique
1fa68af74c39e1f219359a0a33629a72aa76571a87bf5a9ee2b11e1f7adfbad6,Agent de Maîtrise,NA
98af1cb06fbf69cf479a3d0a8e18602eca2f2be3588016331e1ecfce2460f597,Formatrice en centre de formation pour apprentis (CFA),Formatrice en centre de formation pour apprentis (CFA)
781d087f86af31a4e9a76caa67f5aa81d40fa58f030ee26afa93272ea478c0b2,Ingénieur de production industrielle,Ingénieur de production industrielle
39d65af52577e52eabad4a7169f3037b14ed9016eb39135b68f8028a0329f3da,Journaliste spécialisé,Journaliste spécialisé
fc4261ed94408db51456adc0de50fa0956047e8e76a1760071824377775db3fd,Éducateur spécialisé,Éducateur spécialisé
