radio,sng_id,ts,title,played_duration,artist_id,main_genre,year,dz_name,mbz_artist_id,sc_artist_id
Virgin Radio,1484264492,2019-08-17T10:15:37Z,,NA,384236,pop,2018,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
FG,14525574,2022-05-01T12:11:12Z,,188,4050205,alternative,2023,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Alouette,2004920127,2022-09-22T20:42:22Z,Whatever It Takes,165,4889156,french_music,2022,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62,522394
NRJ,562148732,2018-04-06T20:07:27Z,,NA,542,pop,2022,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Mouv',1435812042,2022-12-20T07:56:16Z,Sacrifice,NA,4429712,hip_hop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Contact FM,1881236417,2018-11-22T10:41:48Z,Amour toujours,165,384236,hip_hop,2023,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Skyrock,1647498072,2022-01-04T07:56:44Z,VVS,NA,8909272,rock,2018,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Swigg,576851242,2022-04-25T16:23:59Z,,185,564,hip_hop,2018,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Générations,708702202,2019-01-31T00:10:37Z,,NA,198,hip_hop,2023,Yanns,f4703541-0e73-411f-a5ff-dc8a0cb972ac,5795763
kiss fm,1798370057,2023-02-13T10:29:42Z,,NA,4429712,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Générations,1647498072,2023-01-04T03:12:36Z,,179,74463,hip_hop,2019,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Skyrock,832684092,2023-02-28T10:16:04Z,Enemy (with JID) - from the series Arcane League of Legends,210,384236,pop,2020,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,57633
Wit FM,398313402,2018-04-26T12:45:41Z,VVS,187,892,pop,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Virgin Radio,615570462,2019-04-17T02:03:19Z,Jefe,NA,4803754,hip_hop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Chante France,1738308487,2022-10-24T19:41:47Z,Doudou,154,4803754,electronic,2020,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Wit FM,552660162,2019-11-09T11:51:50Z,Suavemente,8,4889156,pop,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Champagne FM,1573406512,2018-03-17T16:39:04Z,,NA,4803754,,2020,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Générations,1969452677,2019-04-11T00:58:35Z,,NA,75491,french_music,2020,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
NRJ,1763398087,2023-04-25T11:45:38Z,En attendant ses pas,NA,5288900,pop,2022,Vald,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,950572
Wit FM,110663020,2022-01-26T23:17:04Z,Jour meilleur,219,542,french_music,2023,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Mouv',377447721,2018-11-09T02:02:37Z,,167,259467,hip_hop,2022,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb,5496198
Générations,562148732,2022-10-29T06:04:36Z,CELINE 3X,190,4803754,alternative,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Skyrock,1109730,2022-06-05T08:25:27Z,,170,384236,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Champagne FM,63510358,2022-09-24T06:04:40Z,L’enfer,NA,4050205,electronic,2018,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926,60087
Mouv',1738831217,2022-09-25T16:08:19Z,,179,310260,hip_hop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
RFM,573486,2020-01-05T16:57:26Z,Don't Stop The Music - Radio Edit,NA,416239,pop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Voltage FM,511840232,2019-11-14T14:15:06Z,Hold My Hand,271,4803754,pop,2022,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
RTL2,2222984647,2018-05-27T18:10:06Z,,NA,75491,pop,2019,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Wit FM,369397961,2019-05-17T13:01:04Z,Shivers,176,3469,hip_hop,2023,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Voltage FM,504056042,2022-03-23T15:53:49Z,,208,384236,pop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Vibration,1509930802,2022-07-06T09:28:05Z,,140,5111084,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
NRJ,581222402,2023-05-29T00:33:03Z,,NA,542,pop,2023,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Mouv',1535046792,2022-05-19T03:29:10Z,Amber,NA,4429712,french_music,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Swigg,1159421,2022-08-22T04:13:44Z,L’enfer,6,892,hip_hop,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Hotmixradio Hits,1366461812,2022-12-30T21:12:32Z,Cœur,159,542,hip_hop,2019,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,1136202
Wit FM,1614228192,2020-01-06T09:42:24Z,Passat,NA,542,pop,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
RTL2,1685068157,2022-07-31T12:50:25Z,CP_009_ Évidemment,NA,542,pop,2022,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,3964938
Wit FM,701987322,2020-01-05T13:40:44Z,TOUT VA BIEN (feat. Ninho & Naps),214,542,r&b,2018,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Champagne FM,1647498072,2022-05-02T14:20:34Z,Physical,NA,4889156,electronic,2020,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Fun Radio,1567617182,2018-04-24T03:40:42Z,Nocif,180,4429712,hip_hop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Fun Radio,546875572,2023-03-16T02:11:27Z,Bad Habits,160,4050205,french_music,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Fun Radio,124606176,2019-11-04T12:25:46Z,Papaoutai,NA,12526056,electronic,2023,Damso,71ff695e-896a-4043-aea4-93eadde08d09,4289606
Champagne FM,14396159,2022-08-07T12:54:57Z,Suavemente,2,4842061,french_music,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Ouï FM,67234288,2020-03-01T05:50:09Z,,NA,416239,hip_hop,2023,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
Mouv',1738308487,2022-05-04T20:41:45Z,Alicante,NA,892,pop,2018,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,1752612057,2022-05-06T04:39:29Z,Libre,9,75491,pop,2022,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e,841407
Swigg,579892872,2022-03-27T18:00:17Z,,219,3469,,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Hotmixradio Hits,435031622,2022-08-04T16:22:23Z,Attentat,NA,4842061,hip_hop,2018,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Mouv',639467612,2022-03-16T11:15:55Z,My Universe,7,384236,pop,2023,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Fun Radio,546875672,2019-12-07T15:55:16Z,,171,259467,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,1498546032,2019-11-20T01:04:26Z,Démons,5,416239,hip_hop,2023,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Mouv',553056592,2023-01-25T12:15:45Z,Sacrifice,172,8909272,pop,2022,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
Voltage FM,700948842,2022-10-30T13:57:03Z,,162,8706544,hip_hop,2023,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Hotmixradio Hits,1614228192,2022-08-12T14:10:11Z,,NA,8909272,hip_hop,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Swigg,439484762,2022-03-05T16:57:46Z,Balance ton quoi,162,8706544,electronic,2018,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Chérie FM,1366461792,2019-11-16T06:28:57Z,2step,227,4429712,r&b,2018,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Alouette,69879250,2023-02-25T00:07:22Z,VVS,NA,13011,hip_hop,2018,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,659688492,2022-03-19T02:24:58Z,Sacrifice,201,4803754,hip_hop,2022,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
Hotmixradio Hits,69879252,2023-02-24T07:09:16Z,Shivers,227,259729,pop,2018,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e,841407
Champagne FM,1809158027,2022-02-11T18:53:02Z,Fresh Prince - feat. Uncle Phil,NA,13011,electronic,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Contact FM,1926852887,2018-06-24T05:54:13Z,,203,14621667,hip_hop,2018,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Mouv',1535046792,2019-08-07T06:14:13Z,Tout oublier,NA,416239,french_music,2020,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Mouv',1614228192,2018-11-29T08:37:45Z,VVS,157,310260,alternative,2023,Yanns,f4703541-0e73-411f-a5ff-dc8a0cb972ac,5795763
FG,1573406512,2022-05-16T10:39:46Z,,207,4050205,french_music,2019,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Mouv',1614510332,2023-04-09T06:03:58Z,Symphony,NA,892,latin_american_music,2019,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
FG,126024505,2023-02-10T23:11:28Z,TOUT VA BIEN (feat. Ninho & Naps),170,384236,rock,2023,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,1136202
Swigg,1763398007,2022-11-01T12:03:12Z,Toko Toko,14,4050205,pop,2022,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Swigg,1614226432,2022-02-24T11:25:11Z,,211,4889156,alternative,2022,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Générations,1881236417,2018-12-25T18:06:05Z,Levitating,NA,1519461,hip_hop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Contact FM,694498192,2022-06-12T05:30:28Z,,189,416239,hip_hop,2022,Damso,71ff695e-896a-4043-aea4-93eadde08d09,4289606
Skyrock,1738831217,2020-02-20T11:58:36Z,Celestial,NA,4889156,hip_hop,2020,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Swigg,1682954137,2018-04-18T10:23:43Z,Chandelier,203,13011,pop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Wit FM,1798370057,2022-05-18T13:57:28Z,,NA,3469,pop,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Champagne FM,553020202,2022-11-20T18:44:42Z,,152,5542343,french_music,2018,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Ouï FM,1738308487,2023-04-16T10:55:02Z,My Universe,NA,416239,hip_hop,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Générations,622552252,2022-05-10T07:16:35Z,J'ai tout su,143,10189104,alternative,2022,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Générations,1682954137,2022-06-28T15:58:05Z,Sacrifice,8,4050205,french_music,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Wit FM,581222272,2022-08-15T09:10:23Z,Track 5,9,4889156,pop,2020,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Contact FM,1801822317,2022-04-17T19:47:00Z,Bolide allemand,NA,5288900,hip_hop,2022,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Chérie FM,581222272,2020-01-12T05:39:04Z,Burn Out (Creed III),155,4889156,,2019,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
Contact FM,1509930802,2018-11-04T00:29:18Z,Baby,177,171998,pop,2022,Yanns,f4703541-0e73-411f-a5ff-dc8a0cb972ac,5795763
Alouette,708702202,2019-03-15T11:57:57Z,La Maxance,164,5542343,pop,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Skyrock,101764817,2023-04-04T17:52:41Z,,NA,1042268,french_music,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
NRJ,1738831217,2022-09-20T11:49:57Z,Celestial,182,259467,alternative,2023,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
kiss fm,1738831217,2022-09-08T17:15:45Z,,4,384236,french_music,2023,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Générations,1357118842,2022-12-07T07:14:04Z,,NA,4889156,hip_hop,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Chérie FM,569246042,2022-02-23T16:17:23Z,Take My Breath,NA,4889156,pop,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Vibration,628330752,2022-07-02T11:07:13Z,,NA,4889156,pop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
NRJ,1801822317,2022-02-01T12:15:55Z,Fever,NA,4050205,electronic,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Mouv',1572268722,2022-01-06T17:26:50Z,,189,542,pop,2023,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Ouï FM,1759559587,2023-02-06T04:53:51Z,,215,259467,pop,2019,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
kiss fm,1524818552,2020-03-12T13:37:50Z,Shivers,NA,604107,pop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Hitwest,1366461832,2023-03-21T05:15:56Z,Thinking out Loud,NA,13,,2018,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Voltage FM,545674872,2022-11-22T15:00:04Z,Madrina,NA,384236,pop,2020,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Sud radio,516060182,2022-02-01T09:17:56Z,,NA,5288900,hip_hop,2018,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Hitwest,1682954137,2019-07-01T19:45:38Z,,210,9197980,hip_hop,2020,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a,900257
Swigg,1409072752,2023-05-01T11:12:03Z,,184,4429712,alternative,2023,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Hitwest,473784012,2022-02-19T20:17:13Z,Coeur De Pirate,233,5542343,pop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
RTL2,712575922,2023-01-16T11:51:49Z,Problèmes,NA,4889156,pop,2022,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Générations,1366461812,2020-01-08T05:46:46Z,,169,416239,edm,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Mouv',709488522,2022-04-07T19:31:57Z,2step (feat. Leto),160,892,jazz,2022,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Contact FM,576851242,2022-08-10T04:28:27Z,"Amour, Haine et Danger",NA,4050205,pop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
RTL2,540179602,2023-01-28T18:53:22Z,Wrecked,NA,13011,hip_hop,2019,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Wit FM,1874467717,2022-02-04T18:19:07Z,,184,4050205,r&b,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Mouv',1522205252,2022-02-10T23:33:00Z,,NA,4842061,pop,2023,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Générations,1874467717,2019-11-04T11:39:34Z,Forrest,158,892,hip_hop,2022,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
Wit FM,1614510332,2022-05-10T19:09:29Z,Toko Toko,NA,3469,alternative,2022,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Wit FM,67480560,2022-04-12T23:51:06Z,Bones,NA,4429712,pop,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Contact FM,1459658492,2022-09-27T14:04:26Z,Dégaine (feat. Damso),NA,416239,hip_hop,2019,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Voltage FM,1718052197,2022-02-18T10:39:51Z,Unstoppable,8,416239,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Alouette,1076869502,2022-04-12T10:04:11Z,Peon,6,5175734,alternative,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
RTL2,1682954137,2023-01-06T07:32:59Z,44,196,13,french_music,2022,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Skyrock,125600984,2020-01-08T17:38:36Z,Sharks,6,4050205,hip_hop,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Champagne FM,429975082,2022-11-22T16:28:12Z,Symphony,153,1042268,pop,2018,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Générations,909347802,2019-07-04T11:25:04Z,Libre,NA,5288900,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Skyrock,393832732,2022-07-25T20:23:23Z,L’enfer,NA,8909272,pop,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Chérie FM,1881236417,2022-01-30T04:50:21Z,,NA,5542343,r&b,2020,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Voltage FM,803342822,2022-09-13T04:05:39Z,Sharks,6,384236,pop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Hitwest,1614228192,2019-05-30T02:03:20Z,Sacrifice,153,416239,r&b,2022,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Contact FM,1969452677,2020-03-22T09:01:23Z,,NA,4050205,pop,2018,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Contact FM,1739418717,2019-06-23T03:58:34Z,D O D O,NA,4889156,hip_hop,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Hitwest,615570352,2022-04-11T04:30:45Z,Shivers,196,416239,pop,2018,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a,900257
Générations,1572268722,2022-11-30T10:07:07Z,2step,270,5542343,hip_hop,2020,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
Vibration,1529509522,2019-06-17T02:52:53Z,Hold My Hand,4,1519461,hip_hop,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Champagne FM,1573406512,2019-02-04T19:07:58Z,,NA,542,hip_hop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Mouv',139470659,2022-09-07T06:56:46Z,,NA,384236,edm,2022,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Virgin Radio,1963089547,2022-03-26T23:29:51Z,Celestial,NA,12526056,hip_hop,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Skyrock,1498546032,2019-07-12T09:04:31Z,A Sky Full Of Stars,4,292949,pop,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Virgin Radio,408868882,2022-09-01T03:36:55Z,Levitating,NA,384236,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
RFM,1529509522,2023-04-03T08:43:00Z,Papaoutai,14,4429712,pop,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Générations,546875592,2022-01-26T10:21:49Z,DIE,4,4889156,pop,2019,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
RTL2,579893072,2022-11-09T18:39:45Z,Démons,206,892,hip_hop,2018,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Contact FM,1567617182,2022-07-12T17:34:52Z,,NA,892,pop,2022,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
Contact FM,118190296,2022-07-19T15:00:52Z,,190,5542343,pop,2019,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Swigg,134533222,2022-05-14T00:36:18Z,My Universe,12,1042268,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
RFM,1713983897,2022-06-08T17:25:55Z,,NA,13011,alternative,2023,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,5250517
Champagne FM,703496412,2022-07-09T08:56:49Z,,6,5288900,alternative,2019,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Swigg,546875672,2019-02-09T20:18:59Z,Levitating,183,416239,french_music,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Hitwest,1636501282,2022-04-20T17:03:34Z,My Universe,NA,542,pop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Générations,7286228,2022-12-17T02:49:32Z,Blinding Lights,NA,8909272,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Contact FM,1662709912,2019-09-20T02:39:29Z,,4,542,hip_hop,2018,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Skyrock,1647498072,2022-06-05T12:12:57Z,,201,1479842,hip_hop,2020,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Générations,1509930802,2019-09-01T22:38:09Z,Sacrifice,NA,13011,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Chante France,71938325,2022-01-30T11:12:18Z,,179,5542343,r&b,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Skyrock,13839981,2023-05-09T07:14:00Z,Sharks,NA,259729,edm,2022,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b,859596
Wit FM,862051992,2020-01-05T05:23:31Z,,217,1042268,pop,2020,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Chante France,81071878,2019-09-15T21:41:20Z,,NA,416239,pop,2022,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a,2265158
Swigg,1771040717,2019-10-28T06:39:36Z,,160,4803754,pop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Wit FM,1614226432,2022-04-19T06:26:55Z,,NA,384236,pop,2022,SCH,070a4a70-705b-41ba-a30a-cac559c781f8,5263675
Virgin Radio,1809158027,2018-10-19T05:18:41Z,MAINTENANT,NA,416239,pop,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Mouv',651543202,2023-05-27T07:11:07Z,Pray For Me (with Kendrick Lamar),188,1042268,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Virgin Radio,1567617182,2022-02-15T06:31:14Z,,12,75491,hip_hop,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Wit FM,635016242,2019-06-11T13:45:27Z,,187,13011,r&b,2022,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,3964938
Champagne FM,881053122,2023-03-13T19:10:59Z,La kiffance,135,13011,hip_hop,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Fun Radio,1685068157,2022-06-18T04:26:31Z,Doudou,NA,542,french_music,2018,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Swigg,1969452677,2023-03-07T18:42:39Z,Flames,NA,5542343,hip_hop,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Champagne FM,1739418717,2022-10-26T01:37:05Z,,177,542,pop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Swigg,475164342,2019-11-10T03:47:31Z,Only Girl (In The World),NA,5542343,pop,2018,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Champagne FM,1498546032,2023-04-01T22:25:48Z,2step,NA,416239,pop,2018,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
kiss fm,1409072752,2022-02-03T12:46:49Z,Le Ballet,NA,4050205,hip_hop,2022,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Hitwest,477452252,2022-07-12T02:13:47Z,TOUT VA BIEN (feat. Ninho & Naps),222,892,electronic,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Mouv',429974992,2018-05-18T05:37:25Z,Die For You - Remix,144,171998,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
NRJ,579892872,2022-10-13T11:00:21Z,,NA,75491,r&b,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Skyrock,538113022,2019-07-08T20:04:37Z,LIF,NA,4050205,hip_hop,2019,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e,4289648
Alouette,1110605242,2019-08-19T00:51:51Z,VIP,202,310260,pop,2019,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
Générations,429975052,2022-05-31T15:28:56Z,,126,4889156,hip_hop,2022,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb,5496198
Générations,1881236417,2019-08-09T01:47:10Z,,NA,5288900,pop,2023,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Swigg,429974992,2022-07-06T13:18:18Z,Love The Way You Lie,150,390,,2018,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
Vibration,1969452677,2023-04-02T13:14:41Z,,220,9930130,alternative,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Générations,1789701817,2019-12-10T16:33:00Z,Poker Face,NA,1042268,,2023,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Contact FM,112889818,2022-03-13T02:59:41Z,,NA,892,hip_hop,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
NRJ,1763398007,2018-04-12T08:15:33Z,Celestial,161,5288900,hip_hop,2019,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,5250517
Swigg,1614510332,2022-12-21T05:31:39Z,,170,13011,pop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Générations,78129603,2022-08-22T08:37:00Z,,7,416239,pop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
